PlayerId,Name,Position,Tech1,Tech2,Tech3,Tech4,Tech5,Tech6,Tech7,Tech9,TechOB,TechOUT,Tech2i,Tech4i,Tech0,AverageEPA,TeamEPA,AdjEPA,DVOA,ScaledDVOA,AdjDVOAEPA,TackleForLossSolo,TackleForLossAssisted,SoloTackle,AssistedTackle,SoloSack,AssistedSack,Pressure,PassBreakup,Interception,ForcedFumble,KushRatiing,LeftSide,RightSide,count,DE,DT,DominantSide,DEPred,DTPred,Hybrid,RfPredPos,Team,MiniMaxCluster,LabelledPosition,Age,Age2,AvgSalary,CashEarning2019,TeamPayrollPrec,CapFigure2019,TeamCapPerc,coef.EPAridge.,coef.Sackridge.,coef.OffensiveYardageridge.,coef.Pressureridge.,RidgeRating,DefensiveScheme
3855,Jarran Reed,DT,0.165730337,0.033707865,0.528089888,0.050561798,0.011235955,0.002808989,0.002808989,0,0.002808989,0,0.030898876,0.137640449,0.033707865,0.032547593,-0.001717194,3.332326805,0.026,0.572268908,0.013921618,0,0,9,16,1,2,15,1,0,1,8.575,228,115,356,0,1,L,0.020008569,0.988753388,0,DT,Seahawks,2,DT_2,26,676,1222409,722615,0,1161642,0.01,0.023774975,-0.003017117,0.140944807,-0.008902444,-0.13321775,4_3
6378,Josh Sweat,DE,0,0,0.005405405,0.005405405,0.027027027,0.037837838,0.113513514,0.713513514,0,0.086486486,0,0.010810811,0,-0.045377849,6.96E-04,-4.48082969,-0.04,0.461344538,-0.024443026,1,1,5,3,2,2,18,0,0,0,8.525,93,92,185,1,0,L,0.993967828,0.008008008,0,DE,Eagles,5,DE_5,22,484,764398,570000,0,719397,0,-0.001639198,0.010634836,0.382278633,0.054031507,-0.266244482,4_3
4245,Maliek Collins,DT,0.072864322,0.027638191,0.535175879,0.020100503,0.002512563,0.002512563,0,0,0,0,0.095477387,0.226130653,0.01758794,-0.044179274,-0.034475333,-0.943729862,0.03,0.578991597,-0.018599846,1,1,7,3,2,0,21,0,0,0,8.475,212,179,398,0,1,L,0.090082645,0.874679487,0,DT,Cowboys,4,DT_4,24,576,887545,2120076,0.01,2245288,0.01,0.002468343,0.00325671,-0.135875912,0.002177623,0.101611352,4_3
767,Adrian Clayborn,DE,0,0,0.087136929,0.053941909,0.012448133,0.020746888,0.041493776,0.585062241,0.024896266,0.10373444,0,0.070539419,0,-0.095962697,0.049629526,-14.15916776,0.045,0.604201681,-0.037981874,0,1,4,2,3,0,21,0,0,0,8.40625,1,234,241,1,0,R,0.927284946,0.075112918,0,DE,Falcons,5,DE_5,31,961,2000000,2026215,0.01,1980000,0.01,-0.017152492,0.002922781,0.00428747,0.035095865,0.024172246,4_3
3000,Lawrence Guy,DE,0.058823529,0.020761246,0.363321799,0.096885813,0.339100346,0.003460208,0,0.003460208,0.003460208,0,0.027681661,0.044982699,0.038062284,-0.023211948,-0.015330543,-0.766484179,-0.255,0.1,-0.020890753,2,2,14,20,2,0,10,0,0,0,8.15,192,85,289,1,0,L,0.246320922,0.758195971,0,DT,Patriots,4,DT_4,29,841,3825000,3500000,0.02,4466666,0.02,0.011537757,-0.002433944,-0.184088542,-0.041990243,0.114814117,Multiple Front
6234,Taven Bryan,DT,0.020477816,0.003412969,0.873720137,0.010238908,0.003412969,0,0,0,0,0.013651877,0.003412969,0.064846416,0.006825939,0.039746962,-0.034027992,7.174778491,0.11,0.713445378,0.011389676,3,1,13,10,1,0,11,0,0,1,8.1125,150,141,293,0,1,L,0.327559055,0.722535211,0,DT,Jaguars,1,DT_1,23,529,2538740,941589,0,2307945,0.01,-0.005353077,0.001859708,-0.101882153,-0.033223517,0.074388667,4_3
1048,Fletcher Cox,DT,0.0859375,0.096354167,0.3984375,0.020833333,0.005208333,0,0,0.020833333,0.002604167,0,0.1484375,0.151041667,0.0703125,-0.12842188,6.96E-04,-12.55704655,-0.04,0.461344538,-0.069175147,2,1,10,7,0,2,13,0,0,1,7.94375,321,35,384,0,1,L,0.249790092,0.797435897,0,DT,Eagles,4,DT_4,28,784,17100000,15600000,0.07,11902000,0.06,-0.017069543,0.002801318,-0.132247948,-0.01089689,0.114931941,4_3
5138,Trey Hendrickson,DE,0,0,0.008510638,0.008510638,0.306382979,0.059574468,0.106382979,0.382978723,0.008510638,0.110638298,0,0.008510638,0,-0.105811523,-0.047502664,-5.670666327,-0.043,0.456302521,-0.057529458,0,1,4,7,1,1,22,0,0,0,7.90625,34,199,235,1,0,R,0.982845745,0.028156222,0,DE,Saints,5,DE_5,24,576,793947,668000,0,844572,0,-0.03217843,0.00969288,0.100343628,0.021779827,-0.032787894,Multiple Front
3923,Vernon Butler,DT,0.268707483,0,0.411564626,0.017006803,0.105442177,0.023809524,0.030612245,0.010204082,0,0,0.006802721,0.088435374,0.037414966,0.185855823,0.101310706,8.222200816,0.082,0.666386555,0.062004001,2,0,12,8,3,0,12,0,0,0,7.7875,259,24,294,0,1,L,0.359973046,0.648530902,1,Hybrid,Panthers,2,Hybrid_2,25,625,2099129,1638333,0.01,2671619,0.01,0.056225187,-0.00298053,0.375428437,-0.02693336,-0.34602012,4_3
6400,Rasheem Green,DE,0.0125,0,0.033333333,0.045833333,0.229166667,0.075,0.395833333,0.116666667,0,0.020833333,0.008333333,0.0625,0,0.070345,-0.001717194,7.008208769,0.026,0.572268908,0.030088744,1,1,9,10,2,0,6,1,0,2,7.65,144,96,240,1,0,L,0.879758713,0.134259259,0,DE,Seahawks,5,DE_5,22,484,893139,639000,0,867139,0,0.008507772,-0.001434624,0.354602413,-0.043294357,-0.286000483,4_3
6440,Chad Thomas,DE,0,0,0.012195122,0.015243902,0.25304878,0.204268293,0.12195122,0.106707317,0.009146341,0.274390244,0,0,0.00304878,0.048103241,-0.017459661,6.376138155,0.06,0.629411765,0.017826495,1,0,13,4,3,0,12,1,0,0,7.59375,297,27,328,1,0,L,0.995277021,0.009930915,0,DE,Browns,4,DE_4,23,529,1020404,787698,0,927235,0,-0.095396887,-0.003953641,0.284632185,-0.001743795,-0.120490021,4_3
1219,Denico Autry,DE,0.050724638,0.003623188,0.260869565,0.217391304,0.018115942,0.003623188,0,0,0.010869565,0,0.086956522,0.34057971,0.007246377,-0.024455283,-0.045334804,2.030579893,0.023,0.567226891,-0.010583589,2,1,4,12,0,2,14,2,0,0,7.59375,130,141,276,1,0,R,0.556976744,0.456417359,1,Hybrid,Colts,4,Hybrid_4,29,841,5933333,4906250,0.03,4906250,0.02,0.003323695,0.001847429,0.20243638,-0.005288073,-0.155549284,4_3
6261,Nathan Shepherd,DT,0.103286385,0.061032864,0.248826291,0.136150235,0.023474178,0.009389671,0,0.018779343,0,0,0.14084507,0.211267606,0.046948357,-0.23128054,-0.099928925,-12.77423693,-0.058,0.431092437,-0.131577248,3,1,7,5,2,0,13,0,0,0,7.5125,76,127,213,0,1,R,0.414134438,0.597166186,1,Hybrid,Jets,4,Hybrid_4,25,625,968931,424472,0,649615,0,-0.059090989,0.001585602,-0.482938891,0.004414217,0.423191513,3_4
2701,Rodney Gunter,DT,0.028985507,0.009661836,0.526570048,0.038647343,0.106280193,0,0.019323671,0,0,0,0.043478261,0.22705314,0,0.031478981,0.044855649,-1.300910738,0.072,0.649579832,0.01103087,2,0,9,3,2,1,14,0,0,0,7.4875,70,137,207,0,1,R,0.387021073,0.597963896,1,Hybrid,Cardinals,4,Hybrid_4,27,729,1750000,1829198,0.01,1750000,0.01,0.020675278,2.17E-04,0.002408101,0.020757784,-0.017183408,4_3
6855,Dre'Mont Jones,DE,0.028776978,0.086330935,0.273381295,0.136690647,0.021582734,0,0.014388489,0.007194245,0,0,0.086330935,0.18705036,0.158273381,0.039625892,0.043197374,-0.347334574,-0.037,0.466386555,0.021144909,0,0,9,3,3,1,9,1,1,0,7.425,76,41,139,1,0,L,0.43595679,0.58252149,1,Hybrid,Broncos,4,Hybrid_4,22,484,1039700,1561400,0.01,761600,0,0.019589071,0.008169936,0.433634394,-0.009494538,-0.343103533,3_4
97,Steve McLendon,DT,0.200892857,0.142857143,0.183035714,0.035714286,0.004464286,0,0,0,0,0,0.169642857,0.111607143,0.151785714,-0.103390397,-0.099928925,-0.336635857,-0.058,0.431092437,-0.058819579,4,1,13,8,1,1,8,0,0,0,7.23125,164,26,224,0,1,L,0.04085249,0.949784668,0,DT,Jets,2,DT_2,33,1089,3000000,2750000,0.01,2425000,0.01,-0.007582713,-0.003580052,-0.242834243,-0.034493322,0.179295039,3_4
132,Jerry Hughes,DE,0,0,0.005813953,0.011627907,0.125,0.191860465,0.162790698,0.351744186,0.011627907,0.13372093,0,0.005813953,0,-0.072260227,-0.173350596,9.831263401,-0.115,0.335294118,-0.048031798,0,0,3,3,2,0,21,0,0,0,7.2,8,332,344,1,0,R,0.963984169,0.018904762,0,DE,Bills,5,DE_5,31,961,10750000,14263513,0.08,12950000,0.06,-0.008473729,0.005438036,0.175590002,0.007494701,-0.118626079,4_3
935,Geno Atkins,DT,0.032994924,0.017766497,0.784263959,0.012690355,0.012690355,0,0,0,0.017766497,0,0.058375635,0.012690355,0.050761421,0.061083165,0.045318737,1.533125713,0.134,0.753781513,0.015039804,0,2,7,13,1,1,15,0,0,0,7.1625,135,232,394,0,1,R,0.152586938,0.878478058,0,DT,Bengals,1,DT_1,31,961,16300000,12012291,0.06,14600000,0.07,0.017501868,0.001551756,0.043970554,-0.007698793,-0.051628604,4_3
5073,Tanoh Kpassagnon,DE,0.022284123,0.022284123,0.077994429,0.038997214,0.064066852,0.119777159,0.069637883,0.395543175,0.025069638,0.097493036,0.022284123,0.033426184,0.011142061,-0.124931872,-0.063883094,-5.937129548,-0.034,0.471428571,-0.066035418,0,1,6,8,1,0,17,2,0,0,7.15625,167,179,359,1,0,R,0.956021195,0.060930443,0,DE,Chiefs,5,DE_5,25,625,1080306,857838,0,1178514,0.01,-0.031023254,0.007001202,-0.113012612,0.020777511,0.124477692,4_3
4054,D.J. Reader,DT,0.177935943,0.071174377,0.330960854,0.071174377,0.010676157,0.003558719,0.007117438,0,0,0,0.181494662,0.135231317,0.010676157,-0.05035126,0.065256787,-11.2431399,0.09,0.679831933,-0.016120866,1,1,12,15,0,0,17,0,0,0,7.075,124,154,281,0,1,R,0.038054769,0.963699825,0,DT,Texans,4,DT_4,25,625,638845,2025000,0.01,2078845,0.01,-0.027864285,-0.007231307,-0.460482495,-0.004920205,0.368380452,3_4
7126,Quinnen Williams,DT,0.204152249,0.062283737,0.262975779,0.076124567,0.003460208,0.006920415,0.003460208,0.01384083,0,0,0.141868512,0.207612457,0.017301038,-0.124083346,-0.099928925,-2.349071207,-0.058,0.431092437,-0.070591954,1,1,8,3,2,0,15,0,0,0,7.075,49,235,289,0,1,R,0.137303665,0.885996564,0,DT,Jets,4,DT_4,21,441,8132343,16753293,0.08,5914431,0.03,-0.027230264,-0.006212589,-0.114344824,0.011911238,0.112860397,3_4
5143,Al-Quadin Muhammad,DE,0,0,0,0.004385965,0.039473684,0.171052632,0.381578947,0.394736842,0,0.00877193,0,0,0,-0.042507206,-0.045334804,0.274990199,0.023,0.567226891,-0.018395976,0,1,4,10,2,0,17,0,0,0,7.05625,10,218,228,1,0,R,0.915882353,0.061794171,0,DE,Colts,5,DE_5,24,576,645000,645000,0,645000,0,-0.003305367,-0.006347647,-0.08400818,-0.014752956,0.05944944,4_3
997,Michael Brockers,DT,0.120234604,0.04398827,0.137829912,0.404692082,0.08797654,0.090909091,0.020527859,0.005865103,0,0,0.002932551,0.06744868,0.017595308,-0.030413933,-0.032754334,0.227609207,-0.064,0.421008403,-0.017609412,1,1,17,12,1,1,9,1,0,0,7.05,173,162,341,0,1,L,0.67410792,0.313369467,0,DE,Rams,4,DE_4,28,784,11083333,10000000,0.05,10750000,0.06,0.004905453,0.011677157,-0.048907088,0.003768494,0.038555565,3_4
805,Jurrell Casey,DT,0.014652015,0.025641026,0.172161172,0.043956044,0.043956044,0.025641026,0.014652015,0.080586081,0.161172161,0.212454212,0.062271062,0.106227106,0.036630037,-0.013721667,0.059742516,-7.14455532,0.01,0.545378151,-0.00623817,0,1,9,9,3,0,12,0,0,0,7.00625,115,104,273,0,1,L,0.899956597,0.093901304,0,DE,Titans,4,DE_4,29,841,15100000,11087500,0.05,12687500,0.06,0.025856607,-0.001861567,-0.037356418,-0.00288967,0.000507506,3_4
2786,Henry Anderson,DE,0.010452962,0.027874564,0.135888502,0.101045296,0.045296167,0.034843206,0.038327526,0.257839721,0,0.094076655,0.034843206,0.219512195,0,-0.056576404,-0.099928925,4.216129165,-0.058,0.431092437,-0.032186744,1,0,13,7,1,0,16,0,0,0,6.86875,262,25,287,1,0,L,0.921805556,0.113296903,0,DE,Jets,4,DE_4,28,784,8400000,10500000,0.05,7833333,0.04,0.064633405,0.004622179,-0.118614061,0.006099946,0.028163217,3_4
5025,Grover Stewart,DT,0.016260163,0.062330623,0.146341463,0.005420054,0,0,0,0,0,0,0.758807588,0.010840108,0,-0.026034374,-0.045334804,1.877009778,0.023,0.567226891,-0.011266977,2,0,8,12,1,0,13,1,0,0,6.7125,141,228,369,0,1,R,0.353929539,0.57375,1,Hybrid,Colts,6,Hybrid_6,25,625,704912,645000,0,749912,0,0.007402171,-0.009821207,-0.047826066,-0.05112546,0.01077541,4_3
420,Danny Shelton,DT,0.279245283,0.041509434,0.109433962,0.00754717,0.00754717,0,0,0,0,0,0.045283019,0.037735849,0.471698113,-0.065127302,-0.015330543,-4.842845655,-0.255,0.1,-0.058614572,0,1,12,23,1,0,7,0,0,1,6.25625,59,81,265,0,1,R,-1.50E-15,0.997442455,0,DT,Patriots,2,DT_2,26,676,1030000,1030000,0.01,1030000,0.01,-0.003262541,-0.00385276,-0.103730689,-0.024155237,0.073095369,Multiple Front
5018,Chris Wormley,DE,0,0.028225806,0.487903226,0.10483871,0.088709677,0.068548387,0.004032258,0.004032258,0.004032258,0,0.028225806,0.181451613,0,-0.141184149,-0.17618879,3.404279254,-0.127,0.31512605,-0.096693346,1,2,13,14,1,1,5,1,0,0,6.15625,156,91,248,1,0,L,0.782069288,0.217443869,0,DE,Ravens,4,DE_4,25,625,889911,874607,0,960660,0.01,-0.021099243,-0.003023958,-0.259448452,-0.047482016,0.202303099,Multiple Front
696,Ezekiel Ansah,DE,0,0,0.006024096,0.018072289,0.06626506,0.042168675,0.198795181,0.439759036,0.024096386,0.174698795,0,0.030120482,0,0.065599265,-0.001717194,6.546675476,0.026,0.572268908,0.028058845,0,1,3,4,1,1,9,2,0,1,6.15625,52,110,166,1,0,R,0.995420208,0.008086253,0,DE,Seahawks,5,DE_5,30,900,9000000,8062500,0.04,8062500,0.04,0.008519597,0.001549756,0.28834885,0.002710258,-0.223328792,4_3
6515,Sebastian Joseph-Day,DT,0.56504065,0.028455285,0.105691057,0.020325203,0.016260163,0.020325203,0.032520325,0.024390244,0,0,0.032520325,0.016260163,0.138211382,-0.106878154,-0.032754334,-7.208706486,-0.064,0.421008403,-0.061881553,1,1,12,12,1,0,9,1,0,0,6.05,109,103,246,0,1,L,0.405053191,0.659516908,1,Hybrid,Rams,3,Hybrid_3,24,576,653809,570000,0,608809,0,-0.022886708,-0.013075205,-0.482686418,-0.039932136,0.368380885,3_4
1410,Dion Jordan,DE,0,0.025641026,0.070512821,0.179487179,0.134615385,0.147435897,0.070512821,0.044871795,0.083333333,0.064102564,0.006410256,0.173076923,0,-0.022741904,0.05933668,-7.982324991,0.148,0.777310924,-0.005064374,0,1,4,2,2,0,13,1,0,0,6.03125,40,103,156,1,0,R,0.911389622,0.105524605,0,DE,Raiders,4,DE_4,29,841,331471,331470,0,265588,0,0.005015102,0.010284285,-0.025964918,-0.009798638,0.01715107,4_3
1101,Johnathan Hankins,DT,0.599388379,0.119266055,0.085626911,0,0,0,0,0,0,0,0.165137615,0.003058104,0.027522936,0.013431945,0.05933668,-4.464337657,0.148,0.777310924,0.002991147,2,3,7,18,0,1,7,0,0,0,6.00625,145,173,327,0,1,R,0.053006189,0.95752551,0,DT,Raiders,3,DT_3,27,729,4250000,4750000,0.03,3875000,0.02,0.008761227,-0.001050991,0.050798153,-0.031565832,-0.055276795,4_3
2186,William Gholston,DE,0.049773756,0.004524887,0.375565611,0.090497738,0.162895928,0.045248869,0.040723982,0.004524887,0.004524887,0,0.049773756,0.135746606,0.036199095,-0.098566937,-0.078124139,-1.988107609,-0.115,0.335294118,-0.065518023,3,1,16,4,0,0,8,1,0,0,5.9875,93,119,221,1,0,R,0.53754529,0.453623188,1,Hybrid,Buccaneers,4,Hybrid_4,28,784,5500000,3750000,0.02,3750000,0.02,-0.020317195,0.004550901,-0.297118817,-0.022278394,0.23986216,4_3
4827,Adam Butler,DT,0.160550459,0.04587156,0.211009174,0.087155963,0.064220183,0.004587156,0,0.004587156,0.02293578,0,0.068807339,0.073394495,0.256880734,-0.035613193,-0.015330543,-1.972532859,-0.255,0.1,-0.032051874,0,1,6,6,1,1,9,3,0,0,5.93125,70,87,218,0,1,R,0.202826511,0.813996317,0,DT,Patriots,2,DT_2,25,625,556667,645000,0,646668,0,-0.034533803,0.00165446,0.097931192,0.026758954,-0.031397623,Multiple Front
6399,Poona Ford,DT,0.774590164,0.008196721,0.032786885,0.004098361,0,0,0,0,0,0,0.077868852,0.004098361,0.098360656,-0.011691176,-0.001717194,-0.96999195,0.026,0.572268908,-0.005000679,3,0,11,6,0,1,9,1,0,0,5.93125,98,122,244,0,1,R,-1.44E-15,1,0,DT,Seahawks,3,DT_3,23,529,572667,570000,0,572666,0,0.004265322,-8.08E-04,0.302607044,-0.001449688,-0.231987027,4_3
7113,Kyle Phillips,DE,0,0.007326007,0.051282051,0.076923077,0.058608059,0.054945055,0.051282051,0.230769231,0,0.326007326,0.018315018,0.124542125,0,-0.091619106,-0.099928925,0.808148394,-0.058,0.431092437,-0.052122802,2,2,8,6,1,0,9,0,0,0,5.85,203,70,273,1,0,L,0.962942272,0.044242424,0,DE,Jets,4,DE_4,22,484,586667,500000,0,496666,0,0.003165312,0.004196355,-0.06300249,-0.002418206,0.045580182,3_4
2562,Mike Purcell,DT,0.263537906,0.126353791,0.274368231,0,0,0,0,0,0,0,0.119133574,0.007220217,0.209386282,0.016269596,0.043197374,-2.618786349,-0.037,0.466386555,0.008681675,2,2,11,20,0,0,8,0,0,0,5.85,162,57,277,0,1,L,0.01521164,0.969086758,0,DT,Broncos,2,DT_2,28,784,645000,645000,0,645000,0,0.006848897,0.001371852,-0.063349925,-0.018815918,0.036645493,3_4
7096,Dexter Lawrence,DT,0.297752809,0.028089888,0.5,0,0.042134831,0,0,0,0,0,0.04494382,0.06741573,0.019662921,0.015339992,0.037515596,-2.156626849,0.104,0.703361345,0.004550435,1,2,10,6,0,0,11,1,0,0,5.70625,291,58,356,0,1,L,0.100089847,0.924355556,0,DT,Giants,2,DT_2,21,441,3312010,8149936,0.04,2408734,0.01,0.011168368,-0.007957658,-0.021493556,0.002689005,0.001645221,3_4
2243,Jack Crawford,DE,0.035714286,0.015306122,0.321428571,0.173469388,0.076530612,0,0.005102041,0.020408163,0,0,0.12244898,0.219387755,0.010204082,-0.029162791,0.049629526,-7.662728211,0.045,0.604201681,-0.011542584,1,1,3,7,0,1,10,3,0,0,5.65,130,64,196,1,0,L,0.4956,0.471823204,1,Hybrid,Falcons,4,Hybrid_4,30,900,2933333,2858224,0.01,3658334,0.02,-0.005126163,0.001476871,0.006150303,0.021749623,0.006689277,4_3
6883,Charles Omenihu,DE,0.014925373,0.007462687,0.089552239,0.082089552,0.093283582,0.097014925,0.070895522,0.201492537,0.007462687,0.029850746,0.007462687,0.208955224,0.089552239,0.196774578,0.065256787,12.79039792,0.09,0.679831933,0.063000936,1,0,4,3,1,0,14,1,0,0,5.64375,166,76,268,1,0,L,0.857382246,0.15735568,0,DE,Texans,4,DE_4,22,484,703820,790280,0,568820,0,0.066166949,-0.001498967,0.606642363,-0.0203464,-0.526984805,3_4
1235,Zach Kerr,DT,0.074688797,0.008298755,0.31120332,0.024896266,0.099585062,0,0.074688797,0.004149378,0,0,0.091286307,0.257261411,0.053941909,-0.057920037,0.044855649,-9.99516423,0.072,0.649579832,-0.020296349,1,3,8,8,0,0,11,0,0,0,5.6375,179,49,241,0,1,L,0.272836332,0.714402174,0,DT,Cardinals,4,DT_4,29,841,805000,712190,0,615588,0,-0.01244512,-0.001559226,-0.47188374,-0.007001867,0.363827845,4_3
4578,Jaleel Johnson,DT,0.32034632,0.125541126,0.38961039,0.008658009,0,0,0,0,0,0,0.090909091,0.012987013,0.051948052,0.003888974,-0.049257995,5.168661034,-0.099,0.362184874,0.002480446,1,0,11,10,3,0,5,0,0,0,5.56875,113,106,231,0,1,L,0.017566288,0.981092437,0,DT,Vikings,2,DT_2,25,625,769589,645000,0,814588,0,0.01929811,-0.003038664,0.052735063,-0.021811887,-0.065821711,4_3
4689,Takkarist McKinley,DE,0,0,0.027586207,0.020689655,0.020689655,0.020689655,0.089655172,0.324137931,0.034482759,0.393103448,0,0.068965517,0,-0.162132138,0.049629526,-20.59429318,0.045,0.604201681,-0.064171628,0,0,6,4,3,0,10,0,0,0,5.55,109,31,145,1,0,L,0.983604336,0.008945386,0,DE,Falcons,5,DE_5,23,529,2554133,1439970,0.01,2786326,0.01,-0.096393541,0.025331936,-0.080113119,-0.00816746,0.167102483,4_3
354,Mario Edwards Jr,DE,0,0,0.076433121,0.038216561,0.363057325,0.114649682,0.242038217,0.082802548,0,0.057324841,0,0.025477707,0,0.024147631,-0.047502664,6.968150674,-0.043,0.456302521,0.013129006,0,0,5,1,3,0,7,0,0,1,5.55,98,59,157,1,0,L,0.975580316,0.02354049,0,DE,Saints,5,DE_5,25,625,2350000,1935000,0.01,1460000,0.01,-0.007217189,0.001405776,0.131928294,-0.016137333,-0.095060477,Multiple Front
2879,Tyson Alualu,DE,0.103585657,0.019920319,0.342629482,0.211155378,0.059760956,0.007968127,0.019920319,0,0.011952191,0.003984064,0.099601594,0.115537849,0.003984064,-0.314749984,-0.194545929,-11.69011191,-0.184,0.219327731,-0.245716584,1,1,8,19,0,0,6,1,0,1,5.5,169,78,251,1,0,L,0.39363974,0.624707996,1,Hybrid,Steelers,4,Hybrid_4,32,1024,2875000,3000000,0.01,2125000,0.01,-0.087312516,-0.002588562,-0.402186103,-0.056078366,0.373638221,3_4
514,Star Lotulelei,DT,0.686046512,0.015503876,0.096899225,0.015503876,0,0,0,0,0,0,0.147286822,0.034883721,0.003875969,-0.094134895,-0.173350596,7.703903247,-0.115,0.335294118,-0.062572018,1,0,8,4,2,0,4,1,1,0,5.34375,116,141,258,0,1,R,0.026919476,0.970728291,0,DT,Bills,3,DT_3,29,841,10000000,8911813,0.05,11500000,0.06,-0.007258632,-0.00103239,-0.035456185,-0.043952207,0.022346524,4_3
3515,Jihad Ward,DE,0.003623188,0.014492754,0.260869565,0.018115942,0.028985507,0.02173913,0.010869565,0.014492754,0.097826087,0.358695652,0.007246377,0.15942029,0.003623188,-0.340615029,-0.17618879,-15.99081774,-0.127,0.31512605,-0.23327836,0,0,2,2,1,0,17,0,0,0,5.3,122,126,276,1,0,R,0.736096257,0.237874893,0,DE,Ravens,4,DE_4,25,625,720000,626871,0,508235,0,-0.063351125,0.005959145,-0.321761263,0.055554752,0.321540333,Multiple Front
338,Derek Wolfe,DE,0.010810811,0.135135135,0.410810811,0.145945946,0.12972973,0.005405405,0.005405405,0,0.005405405,0,0.081081081,0.07027027,0,-0.077736859,0.043197374,-11.76112334,-0.037,0.466386555,-0.041481433,0,0,6,6,3,0,7,1,0,0,5.275,178,6,185,1,0,L,0.583045149,0.453462604,1,Hybrid,Broncos,4,Hybrid_4,29,841,9175000,8425000,0.05,10800000,0.06,-0.024711919,0.001625946,-0.536099736,-0.03026933,0.420032362,3_4
6909,Armon Watts,DT,0.726495726,0.008547009,0.094017094,0,0,0,0,0,0,0,0.136752137,0,0.034188034,-0.113773171,-0.049257995,-6.274244469,-0.099,0.362184874,-0.072566249,0,0,6,8,1,1,6,1,0,1,5.125,47,66,117,0,1,R,0.005709024,0.991319444,0,DT,Vikings,3,DT_3,23,529,672113,663453,0,537113,0,-0.020266222,-0.003218902,0.122181824,-0.061622247,-0.088385159,4_3
2762,Nick Williams,DT,0.171821306,0.151202749,0.285223368,0.030927835,0.017182131,0,0.003436426,0,0.006872852,0.010309278,0.12371134,0.027491409,0.171821306,-0.105876045,-0.075469344,-2.957119354,-0.072,0.407563025,-0.062724884,0,0,9,13,2,0,8,0,0,0,5.05,196,43,291,0,1,L,0.091018767,0.891572505,0,DT,Bears,2,DT_2,29,841,895000,1082558,0.01,735000,0,-0.02113535,-0.003979236,-0.268724457,-0.034816155,0.211985036,3_4
2985,Mike Pennel,DT,0.47107438,0.008264463,0.355371901,0,0,0,0,0,0,0,0.099173554,0.033057851,0.033057851,0.047275132,-0.063883094,10.8103849,-0.034,0.471428571,0.024988284,1,2,10,10,1,0,6,0,0,0,5.03125,61,56,121,0,1,L,0.012125341,0.9825,0,DT,Chiefs,2,DT_2,28,784,805000,473529,0,379412,0,0.039294881,-0.010859087,0.033433717,-0.004610987,-0.070952459,4_3
6797,Jeffery Simmons,DE,0.166666667,0.048780488,0.447154472,0.069105691,0.06504065,0.036585366,0.020325203,0.016260163,0,0.004065041,0.056910569,0.048780488,0.020325203,-0.070730919,0.059742516,-12.68883197,0.01,0.545378151,-0.032155821,1,1,10,15,1,0,5,1,0,0,5,140,101,246,1,0,L,0.247786811,0.740414508,0,DT,Titans,2,DT_2,22,484,3165939,7725004,0.04,2302501,0.01,-0.004680948,0.005334525,-0.234373824,-0.025728737,0.176696394,3_4
6291,Derrick Nnadi,DT,0.427983539,0.020576132,0.358024691,0,0.004115226,0,0,0.004115226,0,0,0.127572016,0.037037037,0.020576132,-0.024118284,-0.063883094,3.867216284,-0.034,0.471428571,-0.012748236,1,1,3,13,0,0,7,1,1,0,4.95,126,112,243,0,1,L,0.001282051,0.998375116,0,DT,Chiefs,2,DT_2,23,529,936400,651500,0,891350,0,0.003600356,-0.012657141,0.081213928,-0.026309641,-0.077416783,4_3
6964,Ben Banogu,DE,0,0,0,0.026666667,0.013333333,0.166666667,0.1,0.693333333,0,0,0,0,0,-0.035119747,-0.045334804,0.993437031,0.023,0.567226891,-0.015198882,0,0,1,2,1,0,16,0,0,0,4.95,134,16,150,1,0,L,0.965811966,0.026473297,0,DE,Colts,5,DE_5,23,529,1486127,2838276,0.01,1080819,0,0.060356652,0.010346039,0.310763557,0.058928096,-0.273524276,4_3
6676,Trent Harris,DE,0.019230769,0,0,0,0.006410256,0.006410256,0.032051282,0.051282051,0.038461538,0.826923077,0,0,0.019230769,-0.017889679,0.044477373,-6.065334629,0.221,0.9,-0.001788968,0,0,9,5,1,1,6,0,0,1,4.9,93,54,156,1,0,L,0.804663212,0.162512077,0,DE,Dolphins,4,DE_4,23,529,495000,495000,0,495000,0,0.004837335,0.001478712,-0.318663269,-0.014790696,0.231201799,Multiple Front
6577,Jacob Tuioti-Mariner,DT,0,0,0.033707865,0.033707865,0.078651685,0.123595506,0.258426966,0.342696629,0.005617978,0.106741573,0,0.016853933,0,-0.1234795,0.049629526,-16.8352381,0.045,0.604201681,-0.048872979,1,2,7,7,0,0,6,0,0,1,4.83125,118,59,178,0,1,L,1,4.44E-16,0,DE,Falcons,5,DE_5,23,529,540000,342607,0,232944,0,0.004144287,-0.009765725,-0.228887981,-0.001940022,0.162153831,4_3
3520,Andrew Billings,DT,0.355223881,0.023880597,0.107462687,0,0,0,0,0,0,0,0.48358209,0,0.029850746,0.03896926,0.045318737,-0.617500771,0.134,0.753781513,0.009594952,1,1,9,12,1,0,5,1,0,0,4.75,189,136,335,0,1,L,0.032117117,0.975513852,0,DT,Bengals,6,DT_6,24,576,718961,907780,0,853962,0,0.01623938,-0.007583598,0.105507981,-0.040911,-0.109389915,4_3
